%_HVZ_Medication_user,%_71to80,%_Chronic_Hartfalen_patients,%_DIAB_Medication_user,%_CHOL_Medication_user,%_Unemployment_benefit_user,%_WMO_user,%_Debt,UniqueMed_Count,%_WLZ_user,ZVWKHUISARTS,Projection_demand,wc_name,Total_Population,YEAR,Total cost GP care,WKC,GMN,Wijknaam,model
0.190451025,0.113178794,0.009771178,0.028313583,0.086151951,0.006292368,0.048222131,0.353159654,3.868496679,0.026142524,158.2491288,167.1157022,'s-Gravenhage; Wijk 02 Belgisch Park,8456.819865,2022,1338284.376,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.190451025,0.113178794,0.009771178,0.028313583,0.086151951,0.006292368,0.048222131,0.353159654,3.868496679,0.026142524,158.2491288,167.1157022,'s-Gravenhage; Wijk 02 Belgisch Park,8456.819865,2022,1338284.376,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.188647063,0.118875829,0.008853207,0.027738749,0.084778298,0.005882128,0.050750698,0.338718026,3.856140853,0.0277562,161.4037749,173.6413052,'s-Gravenhage; Wijk 02 Belgisch Park,8516.242424,2023,1374553.675,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.188647063,0.118875829,0.008853207,0.027738749,0.084778298,0.005882128,0.050750698,0.338718026,3.856140853,0.0277562,161.4037749,173.6413052,'s-Gravenhage; Wijk 02 Belgisch Park,8516.242424,2023,1374553.675,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.188647063,0.118875829,0.008853207,0.027738749,0.084778298,0.005882128,0.050750698,0.338718026,3.856140853,0.0277562,161.4037749,173.6413052,'s-Gravenhage; Wijk 02 Belgisch Park,8516.242424,2023,1374553.675,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.188647063,0.118875829,0.008853207,0.027738749,0.084778298,0.005882128,0.050750698,0.338718026,3.856140853,0.0277562,161.4037749,173.6413052,'s-Gravenhage; Wijk 02 Belgisch Park,8516.242424,2023,1374553.675,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.188647063,0.118875829,0.008853207,0.027738749,0.084778298,0.005882128,0.050750698,0.338718026,3.856140853,0.0277562,161.4037749,173.6413052,'s-Gravenhage; Wijk 02 Belgisch Park,8516.242424,2023,1374553.675,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.188647063,0.118875829,0.008853207,0.027738749,0.084778298,0.005882128,0.050750698,0.338718026,3.856140853,0.0277562,161.4037749,173.6413052,'s-Gravenhage; Wijk 02 Belgisch Park,8516.242424,2023,1374553.675,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.188647063,0.118875829,0.008853207,0.027738749,0.084778298,0.005882128,0.050750698,0.338718026,3.856140853,0.0277562,161.4037749,173.6413052,'s-Gravenhage; Wijk 02 Belgisch Park,8516.242424,2023,1374553.675,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.188647063,0.118875829,0.008853207,0.027738749,0.084778298,0.005882128,0.050750698,0.338718026,3.856140853,0.0277562,161.4037749,173.6413052,'s-Gravenhage; Wijk 02 Belgisch Park,8516.242424,2023,1374553.675,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.188647063,0.118875829,0.008853207,0.027738749,0.084778298,0.005882128,0.050750698,0.338718026,3.856140853,0.0277562,161.4037749,173.6413052,'s-Gravenhage; Wijk 02 Belgisch Park,8516.242424,2023,1374553.675,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.188647063,0.118875829,0.008853207,0.027738749,0.084778298,0.005882128,0.050750698,0.338718026,3.856140853,0.0277562,161.4037749,173.6413052,'s-Gravenhage; Wijk 02 Belgisch Park,8516.242424,2023,1374553.675,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.18700681,0.124290779,0.007967009,0.027232059,0.083672337,0.00551153,0.053934593,0.324799265,3.844912412,0.029655755,164.5819665,179.8177519,'s-Gravenhage; Wijk 02 Belgisch Park,8575.267677,2024,1411334.418,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.18700681,0.124290779,0.007967009,0.027232059,0.083672337,0.00551153,0.053934593,0.324799265,3.844912412,0.029655755,164.5819665,179.8177519,'s-Gravenhage; Wijk 02 Belgisch Park,8575.267677,2024,1411334.418,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.18700681,0.124290779,0.007967009,0.027232059,0.083672337,0.00551153,0.053934593,0.324799265,3.844912412,0.029655755,164.5819665,179.8177519,'s-Gravenhage; Wijk 02 Belgisch Park,8575.267677,2024,1411334.418,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.18700681,0.124290779,0.007967009,0.027232059,0.083672337,0.00551153,0.053934593,0.324799265,3.844912412,0.029655755,164.5819665,179.8177519,'s-Gravenhage; Wijk 02 Belgisch Park,8575.267677,2024,1411334.418,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.18700681,0.124290779,0.007967009,0.027232059,0.083672337,0.00551153,0.053934593,0.324799265,3.844912412,0.029655755,164.5819665,179.8177519,'s-Gravenhage; Wijk 02 Belgisch Park,8575.267677,2024,1411334.418,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.18700681,0.124290779,0.007967009,0.027232059,0.083672337,0.00551153,0.053934593,0.324799265,3.844912412,0.029655755,164.5819665,179.8177519,'s-Gravenhage; Wijk 02 Belgisch Park,8575.267677,2024,1411334.418,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.18700681,0.124290779,0.007967009,0.027232059,0.083672337,0.00551153,0.053934593,0.324799265,3.844912412,0.029655755,164.5819665,179.8177519,'s-Gravenhage; Wijk 02 Belgisch Park,8575.267677,2024,1411334.418,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.18700681,0.124290779,0.007967009,0.027232059,0.083672337,0.00551153,0.053934593,0.324799265,3.844912412,0.029655755,164.5819665,179.8177519,'s-Gravenhage; Wijk 02 Belgisch Park,8575.267677,2024,1411334.418,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.18700681,0.124290779,0.007967009,0.027232059,0.083672337,0.00551153,0.053934593,0.324799265,3.844912412,0.029655755,164.5819665,179.8177519,'s-Gravenhage; Wijk 02 Belgisch Park,8575.267677,2024,1411334.418,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.18700681,0.124290779,0.007967009,0.027232059,0.083672337,0.00551153,0.053934593,0.324799265,3.844912412,0.029655755,164.5819665,179.8177519,'s-Gravenhage; Wijk 02 Belgisch Park,8575.267677,2024,1411334.418,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.185530268,0.129423643,0.007112586,0.026793511,0.082834068,0.005180573,0.057773815,0.311403371,3.834811358,0.031841189,167.7837038,185.6450423,'s-Gravenhage; Wijk 02 Belgisch Park,8633.895623,2025,1448626.985,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.185530268,0.129423643,0.007112586,0.026793511,0.082834068,0.005180573,0.057773815,0.311403371,3.834811358,0.031841189,167.7837038,185.6450423,'s-Gravenhage; Wijk 02 Belgisch Park,8633.895623,2025,1448626.985,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.185530268,0.129423643,0.007112586,0.026793511,0.082834068,0.005180573,0.057773815,0.311403371,3.834811358,0.031841189,167.7837038,185.6450423,'s-Gravenhage; Wijk 02 Belgisch Park,8633.895623,2025,1448626.985,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.185530268,0.129423643,0.007112586,0.026793511,0.082834068,0.005180573,0.057773815,0.311403371,3.834811358,0.031841189,167.7837038,185.6450423,'s-Gravenhage; Wijk 02 Belgisch Park,8633.895623,2025,1448626.985,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.185530268,0.129423643,0.007112586,0.026793511,0.082834068,0.005180573,0.057773815,0.311403371,3.834811358,0.031841189,167.7837038,185.6450423,'s-Gravenhage; Wijk 02 Belgisch Park,8633.895623,2025,1448626.985,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.185530268,0.129423643,0.007112586,0.026793511,0.082834068,0.005180573,0.057773815,0.311403371,3.834811358,0.031841189,167.7837038,185.6450423,'s-Gravenhage; Wijk 02 Belgisch Park,8633.895623,2025,1448626.985,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.185530268,0.129423643,0.007112586,0.026793511,0.082834068,0.005180573,0.057773815,0.311403371,3.834811358,0.031841189,167.7837038,185.6450423,'s-Gravenhage; Wijk 02 Belgisch Park,8633.895623,2025,1448626.985,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.185530268,0.129423643,0.007112586,0.026793511,0.082834068,0.005180573,0.057773815,0.311403371,3.834811358,0.031841189,167.7837038,185.6450423,'s-Gravenhage; Wijk 02 Belgisch Park,8633.895623,2025,1448626.985,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.185530268,0.129423643,0.007112586,0.026793511,0.082834068,0.005180573,0.057773815,0.311403371,3.834811358,0.031841189,167.7837038,185.6450423,'s-Gravenhage; Wijk 02 Belgisch Park,8633.895623,2025,1448626.985,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.185530268,0.129423643,0.007112586,0.026793511,0.082834068,0.005180573,0.057773815,0.311403371,3.834811358,0.031841189,167.7837038,185.6450423,'s-Gravenhage; Wijk 02 Belgisch Park,8633.895623,2025,1448626.985,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.184217435,0.134274422,0.006289936,0.026423107,0.082263491,0.004889257,0.062268364,0.298530343,3.825837688,0.034312502,171.0089866,191.1231765,'s-Gravenhage; Wijk 02 Belgisch Park,8692.126263,2026,1486431.703,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.184217435,0.134274422,0.006289936,0.026423107,0.082263491,0.004889257,0.062268364,0.298530343,3.825837688,0.034312502,171.0089866,191.1231765,'s-Gravenhage; Wijk 02 Belgisch Park,8692.126263,2026,1486431.703,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.184217435,0.134274422,0.006289936,0.026423107,0.082263491,0.004889257,0.062268364,0.298530343,3.825837688,0.034312502,171.0089866,191.1231765,'s-Gravenhage; Wijk 02 Belgisch Park,8692.126263,2026,1486431.703,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.184217435,0.134274422,0.006289936,0.026423107,0.082263491,0.004889257,0.062268364,0.298530343,3.825837688,0.034312502,171.0089866,191.1231765,'s-Gravenhage; Wijk 02 Belgisch Park,8692.126263,2026,1486431.703,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.184217435,0.134274422,0.006289936,0.026423107,0.082263491,0.004889257,0.062268364,0.298530343,3.825837688,0.034312502,171.0089866,191.1231765,'s-Gravenhage; Wijk 02 Belgisch Park,8692.126263,2026,1486431.703,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.184217435,0.134274422,0.006289936,0.026423107,0.082263491,0.004889257,0.062268364,0.298530343,3.825837688,0.034312502,171.0089866,191.1231765,'s-Gravenhage; Wijk 02 Belgisch Park,8692.126263,2026,1486431.703,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.184217435,0.134274422,0.006289936,0.026423107,0.082263491,0.004889257,0.062268364,0.298530343,3.825837688,0.034312502,171.0089866,191.1231765,'s-Gravenhage; Wijk 02 Belgisch Park,8692.126263,2026,1486431.703,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
