WKC,GMN,Wijknaam,YEAR,AGE_MEAN,Person_in_Household_MEAN,Income_MEAN,Moving_Count_MEAN,Lifeevents_Count_MEAN,UniqueMed_Count_MEAN,ZVWKOSTENTOTAAL_MEAN,ZVWKHUISARTS_MEAN,ZVWKHUISARTS_NO_REG_MEAN,ZVWKZIEKENHUIS_MEAN,ZVWKFARMACIE_MEAN,ZVWKOSTENPSYCHO_MEAN,AGE_SD,Person_in_Household_SD,Income_SD,Moving_Count_SD,Lifeevents_Count_SD,UniqueMed_Count_SD,ZVWKOSTENTOTAAL_SD,ZVWKHUISARTS_SD,ZVWKHUISARTS_NO_REG_SD,ZVWKZIEKENHUIS_SD,ZVWKFARMACIE_SD,ZVWKOSTENPSYCHO_SD,Total_Population,%_Gender_Vrouwen,%_0to20,%_21to40,%_41to60,%_61to80,%_AGE_CAT_71to80,%_Above80,%_MajorEthnicity_Native Dutch,%_MajorEthnicity_Western,%_MajorEthnicity_Non-Western,%_MinorEthnicity_Marokko,%_MinorEthnicity_Suriname,%_MinorEthnicity_Turkije,%_MinorEthnicity_Voormalige Nederlandse Antillen en Aruba,%_Multiperson_Household,%_HouseholdType_Institutional,%_Employee,%_Unemployment_benefit_user,%_Welfare_benefit_user,%_Other_social_benefit_user,%_Sickness_benefit_user,%_Pension_benefit_user,%_Moving_count_above_1,%_Lifeevents_count_above_2,%_Low_Income,%_Debt_Mortgage,%_Debt_Poor,%_Wanbet,%_WMO_user,%_WLZ_user,%_ZVWKHUISARTS_user,%_ZVWKFARMACIE_user,%_ZVWKZIEKENHUIS_user,%_ZVWKOSTENPSYCHO_user,%_HVZ_Medication_user,%_UniqueMed_Count_>=5,%_UniqueMed_Count_>=10,%_DIAB_Medication_user,%_BLOEDDRUKV_Medication_user,%_CHOL_Medication_user,%_Hypertensie_patients,%_COPD_patients,%_Diabetes_I_patients,%_Diabetes_II_patients,%_Chronic_Hartfalen_patients,%_Morbus_Parkinson_patients,%_Heupfractuur_patients,%_BMIUP45_patients,cluster,Cluster,Age,Total_Cost,GP_Utilization,Polyfarmacie,Minority,Income,Cluster_Reworked,Cluster_Reworked_Number
WK051823,'s-Gravenhage, Wijk 23 Willemspark,2014.0,41.0691369540849,2.07692307692308,45808.6229868228,1.04240506329114,3.05440900562852,3.65432098765432,1977.4027189792528,128.00008851370728,68.26248121786996,1172.6215908443296,234.43774694959885,235.6203829775518,20.8704811258762,1.13707690953913,56623.6053372328,0.210790094799409,1.80612061876908,3.16361528084022,7600.065922055129,125.75938488891296,119.85498040596111,6390.802029747407,1085.1917574503875,2448.275430679077,1580,0.4936708860759494,0.1329113924050632,0.3639240506329114,0.2721518987341772,0.1930379746835443,0.0664556962025316,0.0221518987341772,0.5031645569620253,0.360759493670886,0.1360759493670886,0.0,0.0094936708860759,0.0,0.0094936708860759,0.5759493670886076,0.0,0.3924050632911392,0.0094936708860759,0.0094936708860759,0.0094936708860759,0.0158227848101265,0.1613924050632911,0.0411392405063291,0.1550632911392405,0.0474683544303797,0.490506329113924,0.0,0.0094936708860759,0.0,0.0,0.8481012658227848,0.569620253164557,0.5063291139240507,0.0443037974683544,0.1645569620253164,0.1518987341772152,0.0379746835443038,0.0189873417721519,0.1329113924050632,0.0822784810126582,0.0126582278481012,0.0221518987341772,0.0,0.0,0.0189873417721519,0.0,0.0,0.0,2,2,Older,Lower Cost,Lower Burden,Lower Use,Lower Minority,Higher Income,4,4
WK051823,'s-Gravenhage, Wijk 23 Willemspark,2015.0,41.493186414267,2.04288499025341,42417.1062547099,1.04161248374512,2.78557504873294,3.49076212471132,2127.0015308956927,133.83878863696162,71.78306375091306,1256.138546905766,220.6130599349893,228.11948073595923,20.8625814772552,1.1617744125152,43430.0099863538,0.206177846810691,1.22028209417996,3.07975415597885,6796.248813144119,176.78272318023392,172.78350806243432,5045.999184087949,1004.4432528159488,1804.415307606796,1540,0.4967532467532468,0.1266233766233766,0.3538961038961039,0.2824675324675325,0.2012987012987013,0.0746753246753246,0.0194805194805194,0.5162337662337663,0.3603896103896103,0.1233766233766233,0.0,0.0,0.0097402597402597,0.0097402597402597,0.5551948051948052,0.0,0.3863636363636363,0.0097402597402597,0.0097402597402597,0.0,0.0129870129870129,0.172077922077922,0.0389610389610389,0.1525974025974026,0.0487012987012987,0.4837662337662338,0.0,0.0129870129870129,0.0227272727272727,0.0,0.8506493506493507,0.5616883116883117,0.5064935064935064,0.0454545454545454,0.1623376623376623,0.1493506493506493,0.0292207792207792,0.0194805194805194,0.1298701298701298,0.0714285714285714,0.0129870129870129,0.0227272727272727,0.0,0.0,0.0162337662337662,0.0,0.0,0.0,2,2,Older,Lower Cost,Lower Burden,Lower Use,Lower Minority,Higher Income,4,4
WK051823,'s-Gravenhage, Wijk 23 Willemspark,2016.0,41.1444606418359,2.04115226337449,46567.9947169811,1.04126984126984,3.01851851851852,3.69267139479905,2216.063964080086,134.1286363727218,71.70764299726436,1255.5242795339902,250.61805222125213,306.5166538491219,20.9788539032016,1.13716681286134,49170.7426257351,0.208335602335317,1.96402350193454,3.29426515544454,8409.175818529027,102.5547549404412,93.70299696581768,5645.1007179964245,1161.9973996862177,3924.394208966167,1580,0.4841772151898734,0.1392405063291139,0.3544303797468354,0.2784810126582278,0.1930379746835443,0.0727848101265822,0.0221518987341772,0.5031645569620253,0.3639240506329114,0.1329113924050632,0.0,0.0,0.0094936708860759,0.0094936708860759,0.569620253164557,0.0,0.3575949367088608,0.0094936708860759,0.0126582278481012,0.0,0.0158227848101265,0.1645569620253164,0.0379746835443038,0.1297468354430379,0.0379746835443038,0.4493670886075949,0.0,0.0094936708860759,0.0221518987341772,0.0,0.810126582278481,0.5348101265822784,0.4841772151898734,0.0443037974683544,0.1613924050632911,0.1487341772151898,0.0348101265822784,0.0221518987341772,0.1265822784810126,0.0759493670886076,0.0126582278481012,0.0189873417721519,0.0,0.0,0.0158227848101265,0.0,0.0,0.0,2,2,Older,Lower Cost,Lower Burden,Lower Use,Lower Minority,Higher Income,4,4
WK051823,'s-Gravenhage, Wijk 23 Willemspark,2017.0,41.8337327843775,1.9675572519084,45523.8988929889,1.05782526712759,3.12977099236641,3.74941995359629,2188.519744498238,137.3676742737302,74.27861169243688,1137.7212606649148,251.69932331695583,321.25062478442914,21.0880511591391,1.04437716285058,42524.4064684877,0.246586858699289,2.02053301778138,3.37165108248769,8103.231921781261,103.01497917872403,94.60388040455928,5480.344042017244,1226.694263124481,2898.747691484791,1590,0.4842767295597484,0.1352201257861635,0.3459119496855345,0.2861635220125786,0.1981132075471698,0.0817610062893081,0.0251572327044025,0.4874213836477987,0.3773584905660377,0.1352201257861635,0.0,0.0094339622641509,0.0094339622641509,0.0,0.5723270440251572,0.0,0.3742138364779874,0.0,0.0157232704402515,0.0094339622641509,0.0125786163522012,0.1729559748427672,0.0534591194968553,0.1572327044025157,0.040880503144654,0.4339622641509434,0.0,0.0094339622641509,0.0220125786163522,0.0,0.8364779874213837,0.5408805031446541,0.5062893081761006,0.0440251572327044,0.160377358490566,0.1572327044025157,0.040880503144654,0.0188679245283018,0.1289308176100629,0.0849056603773584,0.0125786163522012,0.0188679245283018,0.0,0.0,0.0157232704402515,0.0,0.0,0.0,2,2,Older,Lower Cost,Lower Burden,Lower Use,Lower Minority,Higher Income,4,4
WK051823,'s-Gravenhage, Wijk 23 Willemspark,2018.0,41.6403671501636,2.12181818181818,47828.0287316048,1.05481927710843,2.99272727272727,3.61688311688312,2245.8533761591166,148.36412001046753,88.1461830408731,1163.8256948713656,298.36156941307644,340.430514959478,21.3841461544266,1.21379305964989,49280.2940558952,0.238049444749086,1.52810400105904,3.17738089015174,7616.173900298734,126.47442792875997,120.33944072766388,4760.885359097811,2188.4593765405057,2809.92950897491,1660,0.4849397590361445,0.1385542168674698,0.3463855421686747,0.2771084337349397,0.1987951807228915,0.0843373493975903,0.0240963855421686,0.4759036144578313,0.3825301204819277,0.1415662650602409,0.0,0.0,0.0090361445783132,0.0,0.5692771084337349,0.0,0.3704819277108434,0.0,0.0120481927710843,0.0,0.0090361445783132,0.1656626506024096,0.0512048192771084,0.1596385542168674,0.0391566265060241,0.3825301204819277,0.0,0.0,0.0180722891566265,0.0,0.8313253012048193,0.5572289156626506,0.5120481927710844,0.0512048192771084,0.1626506024096385,0.1475903614457831,0.036144578313253,0.0180722891566265,0.1325301204819277,0.0783132530120482,0.0120481927710843,0.0180722891566265,0.0,0.0,0.0150602409638554,0.0,0.0,0.0,2,2,Older,Lower Cost,Lower Burden,Lower Use,Lower Minority,Higher Income,4,4
WK051823,'s-Gravenhage, Wijk 23 Willemspark,2019.0,41.6480549557486,2.16216216216216,57647.2594850949,1.04970414201183,2.91119691119691,3.66122004357298,2359.8116683165435,157.15675888586367,95.82466031502136,1265.70240577703,297.4130130946376,307.82445435794045,21.4340396651786,1.19020696018884,92042.039955294,0.228030998369283,1.72920921871225,3.13172102693844,7529.950463205417,143.5354128689569,137.21742363269502,4670.092012533915,2221.3253079243323,3931.9966653762735,1690,0.4911242603550296,0.1449704142011834,0.3402366863905325,0.2869822485207101,0.1893491124260355,0.0828402366863905,0.029585798816568,0.4615384615384615,0.3905325443786982,0.1479289940828402,0.0,0.0,0.0088757396449704,0.0,0.5946745562130178,0.0,0.3816568047337278,0.0,0.0118343195266272,0.0,0.0118343195266272,0.1627218934911242,0.0473372781065088,0.1301775147928994,0.0355029585798816,0.3520710059171598,0.0,0.0,0.0207100591715976,0.0,0.8224852071005917,0.5414201183431953,0.514792899408284,0.0502958579881656,0.1627218934911242,0.150887573964497,0.0414201183431952,0.0207100591715976,0.1242603550295858,0.0769230769230769,0.0118343195266272,0.014792899408284,0.0,0.0,0.014792899408284,0.0,0.0,0.0,2,2,Older,Lower Cost,Lower Burden,Lower Use,Lower Minority,Higher Income,4,4
WK051823,'s-Gravenhage, Wijk 23 Willemspark,2020.0,41.9219896293061,2.216,52438.8398932622,1.05882352941176,2.9888,3.54505005561735,1956.31572896596,151.389210019268,91.7256262042389,1019.18945407836,267.108664097624,271.803031470777,21.3595098791918,1.30570739251633,72301.2569800432,0.242605590601047,2.03767464250747,3.10594757296376,6250.78819609749,145.035702600685,139.783387175584,4028.08568940262,1924.285114966,3247.8798726184,1730,0.4942196531791907,0.1445086705202312,0.3410404624277456,0.2890173410404624,0.1907514450867052,0.0895953757225433,0.0317919075144508,0.4508670520231214,0.3872832369942196,0.1618497109826589,0.0086705202312138,0.0086705202312138,0.0086705202312138,0.0,0.5809248554913294,0.0,0.3670520231213873,0.0086705202312138,0.0115606936416184,0.0115606936416184,0.0144508670520231,0.1618497109826589,0.0578034682080924,0.1647398843930635,0.0346820809248554,0.3352601156069364,0.0,0.0,0.0202312138728323,0.0,0.8265895953757225,0.5202312138728323,0.453757225433526,0.0433526011560693,0.1647398843930635,0.1416184971098266,0.0317919075144508,0.0231213872832369,0.1271676300578034,0.0809248554913294,0.0115606936416184,0.0144508670520231,0.0,0.0,0.0144508670520231,0.0,0.0,0.0,2,2,Older,Lower Cost,Lower Burden,Lower Use,Lower Minority,Higher Income,4,4
WK051824,'s-Gravenhage, Wijk 24 Haagse Bos,2010.0,57.981792214621,1.6,0.0,1.03414634146341,2.61276595744681,5.68211920529801,3740.933823801825,230.7587090610112,158.42628661316598,1693.2939359401764,765.5005232879291,361.235144599845,25.2671541930543,0.848326658580361,0.0,0.194810115180918,1.05360938878471,4.39853624237017,6567.046137494172,200.2201297906348,182.9999677619179,4323.40806951347,1211.1742238868003,2795.435750891073,410,0.524390243902439,0.0,0.2804878048780488,0.1951219512195122,0.1829268292682926,0.0975609756097561,0.2926829268292683,0.6341463414634146,0.2317073170731707,0.1341463414634146,0.0,0.0,0.0,0.0,0.2317073170731707,0.2195121951219512,0.0,0.0,0.0,0.0,0.0,0.0,0.0365853658536585,0.2195121951219512,0.0,0.0,0.0,0.0,0.0,0.0,0.8536585365853658,0.7439024390243902,0.6463414634146342,0.073170731707317,0.4146341463414634,0.3780487804878049,0.1341463414634146,0.073170731707317,0.3658536585365853,0.1097560975609756,0.0,0.0,0.0,0.0,0.0365853658536585,0.0,0.0,0.0,2,2,Older,Lower Cost,Lower Burden,Lower Use,Lower Minority,Higher Income,4,4
WK051824,'s-Gravenhage, Wijk 24 Haagse Bos,2011.0,57.5643940601841,1.59911894273128,26517.3112947658,1.04,2.62114537444934,6.32871972318339,3715.9678440307,222.01046215111265,143.3116543881206,1687.2615863642206,823.9357447928282,299.5492156890392,25.7017139557867,0.955931237086546,25704.1874665283,0.208587564178272,1.16630135869926,4.68885040781497,5948.341883769197,199.58820419220967,184.60092404470123,3822.706309853191,1385.021260562765,2490.991897196332,400,0.5375,0.0375,0.275,0.1875,0.1875,0.1,0.3,0.6375,0.225,0.1375,0.0,0.0,0.0,0.0,0.3625,0.2375,0.3125,0.0,0.0,0.0,0.0,0.4375,0.0375,0.2,0.0,0.4625,0.0,0.0,0.0,0.0,0.8875,0.725,0.65,0.0625,0.425,0.4125,0.175,0.075,0.375,0.125,0.0,0.0375,0.0,0.0,0.05,0.0,0.0,0.0,2,2,Older,Lower Cost,Lower Burden,Lower Use,Lower Minority,Higher Income,4,4
WK051824,'s-Gravenhage, Wijk 24 Haagse Bos,2012.0,57.9080312917319,1.5260663507109,25126.2222222222,1.03674540682415,2.64928909952607,6.07017543859649,3923.5366936953087,201.2216806539818,129.68837003966112,1981.837157561071,699.7554766638764,352.94341818844845,26.1227944164652,0.841219735381706,22392.994059665,0.201869970554667,1.16301618005559,4.50375293084231,6201.070877259955,181.6222551434628,169.8708538495231,3884.609982060229,1392.0936496547242,2413.684370094031,380,0.5394736842105263,0.0,0.3026315789473684,0.1578947368421052,0.1973684210526315,0.1052631578947368,0.3026315789473684,0.6447368421052632,0.25,0.1052631578947368,0.0,0.0,0.0,0.0,0.3421052631578947,0.2236842105263158,0.3026315789473684,0.0,0.0,0.0,0.0,0.4605263157894737,0.0394736842105263,0.1842105263157894,0.0394736842105263,0.4473684210526316,0.0,0.0,0.0,0.0,0.9078947368421052,0.75,0.6710526315789473,0.0657894736842105,0.4342105263157895,0.4342105263157895,0.1447368421052631,0.0789473684210526,0.3815789473684211,0.1447368421052631,0.0,0.0394736842105263,0.0,0.0,0.0526315789473684,0.0,0.0,0.0,2,2,Older,Lower Cost,Lower Burden,Lower Use,Lower Minority,Higher Income,4,4
WK051824,'s-Gravenhage, Wijk 24 Haagse Bos,2013.0,57.3891226706649,1.40837696335079,25948.6909620991,1.02964959568733,2.48167539267016,5.96311475409836,4466.41357135411,169.32813112880774,104.12344761602532,2220.28013545049,579.70293608522,697.1804296082237,25.5804538736852,0.858844379196281,27408.3641609681,0.185077445056806,0.875652730596907,4.68632018141573,8382.383410225366,165.67723461165107,151.6872281833604,5223.128542957726,1281.7801601714202,4001.892360193264,370,0.5135135135135135,0.0,0.3243243243243243,0.1621621621621621,0.2162162162162162,0.1081081081081081,0.2702702702702703,0.6621621621621622,0.2432432432432432,0.0945945945945946,0.0,0.0,0.0,0.0,0.3108108108108108,0.2297297297297297,0.2972972972972973,0.0,0.0,0.0,0.0,0.4594594594594595,0.0,0.1756756756756756,0.0405405405405405,0.4594594594594595,0.0,0.0,0.0,0.0,0.8513513513513513,0.6621621621621622,0.6216216216216216,0.0945945945945946,0.3648648648648648,0.3378378378378378,0.1486486486486486,0.0945945945945946,0.3243243243243243,0.1486486486486486,0.0,0.054054054054054,0.0,0.0,0.054054054054054,0.0,0.0,0.0,2,2,Older,Lower Cost,Lower Burden,Lower Use,Lower Minority,Higher Income,4,4
WK051824,'s-Gravenhage, Wijk 24 Haagse Bos,2014.0,57.7057398194915,1.31645569620253,27909.1737804878,1.03672316384181,2.33544303797468,5.92990654205607,3677.195274300818,149.13323228077113,87.1435684186263,1923.669115556401,487.5127634783096,529.5379896433981,25.6033228846819,0.790779729651196,30215.8153932841,0.216347473046589,0.786921434368399,4.76880936023126,8285.038197119244,142.9587713397406,124.28620214041662,5508.649719348042,1205.1902445664489,3714.088628492753,350,0.5285714285714286,0.0,0.3142857142857143,0.1714285714285714,0.2,0.0857142857142857,0.3,0.6285714285714286,0.2714285714285714,0.1,0.0,0.0,0.0,0.0,0.3,0.2285714285714285,0.3142857142857143,0.0,0.0,0.0,0.0,0.4714285714285714,0.0,0.1,0.0,0.4714285714285714,0.0,0.0,0.0,0.0,0.8285714285714286,0.6142857142857143,0.6428571428571429,0.0714285714285714,0.3285714285714285,0.3285714285714285,0.1285714285714285,0.0714285714285714,0.2857142857142857,0.1428571428571428,0.0,0.0571428571428571,0.0,0.0,0.0428571428571428,0.0,0.0,0.0,2,2,Older,Lower Cost,Lower Burden,Lower Use,Lower Minority,Higher Income,4,4
WK051824,'s-Gravenhage, Wijk 24 Haagse Bos,2015.0,56.4151367965109,1.79245283018868,28896.1428571429,1.04532577903683,2.41509433962264,5.51219512195122,3689.808122606816,159.30795802786326,98.6398059597523,1419.3141035944254,449.5795001981425,574.3162944148607,24.9550421887095,3.81382473842456,32742.831341825,0.234004100679218,0.989194063926284,4.4979404394717,8324.423551381398,186.6304322561738,169.5327167875014,3719.8353230345447,1069.1260038620137,5252.664283554325,350,0.5428571428571428,0.0,0.3285714285714285,0.1571428571428571,0.2142857142857142,0.0857142857142857,0.2714285714285714,0.5857142857142857,0.3142857142857143,0.1142857142857142,0.0,0.0,0.0,0.0,0.3142857142857143,0.1857142857142857,0.3142857142857143,0.0,0.0,0.0,0.0,0.4428571428571428,0.0428571428571428,0.1142857142857142,0.0428571428571428,0.4285714285714285,0.0,0.0,0.2142857142857142,0.2142857142857142,0.7714285714285715,0.5857142857142857,0.5714285714285714,0.0714285714285714,0.3,0.2714285714285714,0.1,0.0571428571428571,0.2428571428571428,0.1285714285714285,0.0,0.0428571428571428,0.0,0.0,0.0428571428571428,0.0,0.0,0.0,2,2,Older,Lower Cost,Lower Burden,Lower Use,Lower Minority,Higher Income,4,4
WK051824,'s-Gravenhage, Wijk 24 Haagse Bos,2016.0,52.2395339758367,1.70253164556962,34780.7870967742,1.03674540682415,2.5253164556962,5.28155339805825,4517.1248091914495,153.56760835178375,95.43867444180094,1824.7570893876093,549.34907586048,343.61844043639803,25.3467129489492,1.08557122637219,52612.0169784767,0.214510239630836,1.44847544315015,4.4577528534019,15644.10737044135,183.11474237218397,164.6539686315197,6626.052350687277,2953.681079344542,3193.04602658706,380,0.5394736842105263,0.0,0.3421052631578947,0.1842105263157894,0.2105263157894736,0.0921052631578947,0.1973684210526315,0.5,0.3552631578947368,0.1447368421052631,0.0,0.0,0.0,0.0,0.3552631578947368,0.1052631578947368,0.3026315789473684,0.0,0.0,0.0,0.0,0.3684210526315789,0.0,0.1052631578947368,0.0394736842105263,0.3684210526315789,0.0,0.0,0.1710526315789473,0.1710526315789473,0.7236842105263158,0.5394736842105263,0.5263157894736842,0.0657894736842105,0.25,0.25,0.0789473684210526,0.0526315789473684,0.2236842105263158,0.1052631578947368,0.0,0.0,0.0,0.0,0.0394736842105263,0.0,0.0,0.0,2,2,Older,Lower Cost,Lower Burden,Lower Use,Lower Minority,Higher Income,4,4
WK051824,'s-Gravenhage, Wijk 24 Haagse Bos,2017.0,52.2028763710462,1.56172839506173,34238.4852941177,1.03274559193955,2.45061728395062,5.41588785046729,5055.825719282895,162.04670390589166,103.4977736513782,1948.84192317931,500.5060700781799,187.37188253840077,25.1036147285533,0.818583521501126,33747.6139775359,0.204583262696932,1.15856234072197,4.69641056688143,14571.79087442166,196.8210577710317,184.75863847141983,6450.659853396627,2183.616855811869,1301.7957357143127,400,0.5125,0.0375,0.3,0.2,0.2125,0.1125,0.1875,0.4875,0.3375,0.1625,0.0,0.0,0.0,0.0,0.3875,0.0875,0.325,0.0,0.0,0.0,0.0,0.35,0.0,0.125,0.0,0.35,0.0,0.0,0.1625,0.1625,0.775,0.5375,0.55,0.05,0.25,0.2375,0.0875,0.05,0.2125,0.125,0.0,0.0,0.0,0.0,0.0375,0.0,0.0,0.0,2,2,Older,Lower Cost,Lower Burden,Lower Use,Lower Minority,Higher Income,4,4
WK051824,'s-Gravenhage, Wijk 24 Haagse Bos,2018.0,51.0503794904252,1.89265536723164,32840.0338028169,1.05326876513317,2.85310734463277,4.72727272727273,3839.886282371865,175.0667354437764,131.88050032026075,1740.7226710900686,808.2020233350518,338.1002388513545,25.3089983902188,1.11538938364336,33565.5456841134,0.255179772758202,1.53404691865631,4.17461206486497,12923.63455090364,408.2818463582541,394.8405596224964,5607.947461098679,9750.50206861394,2162.5788643718925,410,0.524390243902439,0.073170731707317,0.3536585365853658,0.1707317073170731,0.2195121951219512,0.0975609756097561,0.1829268292682926,0.5,0.3292682926829268,0.1829268292682926,0.0,0.0,0.0,0.0,0.4146341463414634,0.0609756097560975,0.3292682926829268,0.0,0.0,0.0,0.0,0.3414634146341463,0.048780487804878,0.1951219512195122,0.048780487804878,0.3658536585365853,0.0,0.0,0.1463414634146341,0.1707317073170731,0.7804878048780488,0.5853658536585366,0.573170731707317,0.048780487804878,0.2439024390243902,0.2317073170731707,0.0853658536585365,0.0365853658536585,0.2073170731707317,0.1219512195121951,0.0,0.0365853658536585,0.0,0.0,0.0365853658536585,0.0,0.0,0.0,2,2,Older,Lower Cost,Lower Burden,Lower Use,Lower Minority,Higher Income,4,4
WK051824,'s-Gravenhage, Wijk 24 Haagse Bos,2019.0,53.1131383186022,2.02631578947368,36159.8483290488,1.03811659192825,2.51052631578947,4.87755102040816,3675.8557987084873,158.6014336610064,115.1524788598674,1689.986104073398,671.8290340165096,153.42334428838618,25.2720852438924,1.15210509205351,32556.353183177,0.213857129338802,0.859059863170294,4.20495732547508,11681.07908310594,164.85597057867665,146.7288554657066,5619.759458518831,7270.70138925314,976.2817543635488,450,0.4888888888888889,0.0333333333333333,0.2888888888888888,0.1888888888888888,0.2222222222222222,0.1222222222222222,0.2,0.4888888888888889,0.3222222222222222,0.1777777777777777,0.0,0.0,0.0,0.0,0.4333333333333333,0.0,0.3111111111111111,0.0,0.0,0.0,0.0,0.3777777777777777,0.0333333333333333,0.1333333333333333,0.0333333333333333,0.3333333333333333,0.0,0.0,0.1555555555555555,0.1888888888888888,0.7777777777777778,0.5444444444444444,0.5666666666666667,0.0444444444444444,0.2444444444444444,0.2222222222222222,0.0666666666666666,0.0444444444444444,0.1888888888888888,0.1222222222222222,0.0,0.0333333333333333,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,2,2,Older,Lower Cost,Lower Burden,Lower Use,Lower Minority,Higher Income,4,4
WK051824,'s-Gravenhage, Wijk 24 Haagse Bos,2020.0,50.7307978546166,2.04166666666667,35388.0719602978,1.05088495575221,2.4047619047619,4.3109243697479,3042.57389423077,151.980841346154,111.499399038462,1343.26574519231,292.433245192308,285.616009615385,25.3656300309211,1.057361798088,28908.0937487471,0.239315570721123,0.813347450175955,3.81369484099705,10737.3171108282,161.803672853644,149.84257340361,3824.6088412941,1077.38675327763,2358.67122703981,450,0.5,0.0555555555555555,0.3,0.2111111111111111,0.2333333333333333,0.1333333333333333,0.1666666666666666,0.4444444444444444,0.3222222222222222,0.2333333333333333,0.0,0.0,0.0,0.0,0.4777777777777778,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3555555555555555,0.0444444444444444,0.1111111111111111,0.0333333333333333,0.3,0.0,0.0,0.1333333333333333,0.1555555555555555,0.7666666666666667,0.5333333333333333,0.5777777777777777,0.0444444444444444,0.2111111111111111,0.1777777777777777,0.0555555555555555,0.0333333333333333,0.1777777777777777,0.1,0.0,0.0,0.0,0.0,0.0444444444444444,0.0,0.0,0.0,2,2,Older,Lower Cost,Lower Burden,Lower Use,Lower Minority,Higher Income,4,4
WK051843,'s-Gravenhage, Wijk 43 Forepark,2010.0,45.5480908499693,2.0,0.0,1.04046242774566,2.70588235294118,3.9344262295082,1877.7783816966664,113.4440221005396,49.32636133466505,1121.868005251764,412.1887422032298,4.8515382942202345,20.9721014381838,1.12815214963553,0.0,0.225119645266177,0.835914007637145,3.22628078204542,4304.451782485753,69.1071423413759,66.32746779682385,3304.42573372039,2444.7468958135646,51.69612966662122,170,0.4411764705882353,0.1176470588235294,0.1176470588235294,0.3529411764705882,0.2352941176470588,0.0,0.0,0.8529411764705882,0.1176470588235294,0.0,0.0,0.0,0.0,0.0,0.1176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.9117647058823528,0.7058823529411765,0.6764705882352942,0.0,0.2647058823529412,0.2058823529411764,0.0,0.088235294117647,0.2058823529411764,0.1176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,Older,Lower Cost,Lower Burden,Lower Use,Lower Minority,Higher Income,4,4
WK051843,'s-Gravenhage, Wijk 43 Forepark,2011.0,45.6008710425413,2.42105263157895,36464.9325153374,1.04093567251462,3.31578947368421,3.98333333333333,2047.7332936981627,118.85029536104116,48.923732729249295,1247.3239877903227,296.6163613929773,107.66292279100256,20.6070973032619,1.07060675806262,35707.4853564777,0.226396974262644,2.66776293255744,3.42011679326186,4342.969704600247,55.86718855715363,52.0787218607936,3800.8973152529934,1025.3714251249053,1170.1672539162882,170,0.4411764705882353,0.1470588235294117,0.088235294117647,0.3529411764705882,0.2058823529411764,0.0,0.0,0.8529411764705882,0.088235294117647,0.0,0.0,0.0,0.0,0.0,0.7941176470588235,0.0,0.2647058823529412,0.0,0.0,0.0,0.0,0.2352941176470588,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.9705882352941176,0.7058823529411765,0.6764705882352942,0.0,0.2941176470588235,0.2058823529411764,0.0,0.0,0.2352941176470588,0.1176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,Older,Lower Cost,Lower Burden,Lower Use,Lower Minority,Higher Income,4,4
WK051843,'s-Gravenhage, Wijk 43 Forepark,2012.0,46.8278152131112,2.83333333333333,34247.8588957055,1.0414201183432,2.88888888888889,3.5593220338983,1717.300103139019,116.7738721252219,52.81944597783796,1146.9355542668015,225.867145962035,81.90270352539926,20.542681404952,1.09812674721144,23725.6505063423,0.227696267661832,2.56420814262275,3.48511455594466,4259.845878795744,74.80487497816885,68.67459754829197,3857.503490627681,688.2199443272134,481.7041441251179,170,0.4411764705882353,0.1470588235294117,0.0,0.3529411764705882,0.2352941176470588,0.0,0.0,0.8529411764705882,0.088235294117647,0.0,0.0,0.0,0.0,0.0,0.7941176470588235,0.0,0.2647058823529412,0.0,0.0,0.0,0.0,0.2647058823529412,0.0,0.0,0.0,0.5294117647058824,0.0,0.0,0.0,0.0,0.9705882352941176,0.7058823529411765,0.5882352941176471,0.0,0.2647058823529412,0.1764705882352941,0.0,0.0,0.2352941176470588,0.1176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,Older,Lower Cost,Lower Burden,Lower Use,Lower Minority,Higher Income,4,4
