%_HVZ_Medication_user,%_71to80,%_Chronic_Hartfalen_patients,%_DIAB_Medication_user,%_CHOL_Medication_user,%_Unemployment_benefit_user,%_WMO_user,%_Debt,UniqueMed_Count,%_WLZ_user,wc_name,YEAR,Total_Population,ZVWKHUISARTS,WKC,GMN,Wijknaam,Projection_demand,Total cost GP care,model
0.228557076478714,0.0975762903428356,0.0149441165389928,0.0385533090543764,0.1067436895642345,0.0074092678638704,0.037046339319352,0.4405374858721587,4.08767238415403,0.0139394700489765,Leidschendam-Voorburg; Wijk 00 Voorburg,2019,39815,168.237556177591,WK191600,Leidschendam-Voorburg, Wijk 00 Voorburg,168.237556177591,6698378.299210785,Original
0.2282105789671126,0.0987870451419282,0.0137551581843191,0.0375140677754157,0.1054145304489183,0.0077529073402525,0.0397649118419407,0.4142803551331749,3.99403657043561,0.0158809553582593,Leidschendam-Voorburg; Wijk 00 Voorburg,2020,39985,168.401793544066,WK191600,Leidschendam-Voorburg, Wijk 00 Voorburg,168.401793544066,6733545.714859479,Original
0.2716468590831918,0.0950764006791171,0.0271646859083191,0.0560271646859083,0.1273344651952462,0.0118845500848896,0.0,0.5212224108658744,4.67078754578755,0.0,Leidschendam-Voorburg; Wijk 01 De Heuvel,2011,2945,134.845456110155,WK191601,Leidschendam-Voorburg, Wijk 01 De Heuvel,134.845456110155,397119.8682444065,Original
0.2669983416252073,0.0912106135986733,0.0265339966832504,0.0563847429519071,0.132669983416252,0.011608623548922,0.0,0.5140961857379768,4.53810835629017,0.0,Leidschendam-Voorburg; Wijk 01 De Heuvel,2012,3015,131.078069822088,WK191601,Leidschendam-Voorburg, Wijk 01 De Heuvel,131.078069822088,395200.3805135953,Original
0.273489932885906,0.0889261744966442,0.0268456375838926,0.0637583892617449,0.1392617449664429,0.0134228187919463,0.0,0.5067114093959731,4.51545916012921,0.0,Leidschendam-Voorburg; Wijk 01 De Heuvel,2013,2980,132.636708517136,WK191601,Leidschendam-Voorburg, Wijk 01 De Heuvel,132.636708517136,395257.39138106524,Original
0.2740863787375415,0.0863787375415282,0.0282392026578073,0.0614617940199335,0.132890365448505,0.0182724252491694,0.0,0.5099667774086378,4.60235849056604,0.0,Leidschendam-Voorburg; Wijk 01 De Heuvel,2014,3010,144.984165545087,WK191601,Leidschendam-Voorburg, Wijk 01 De Heuvel,144.984165545087,436402.33829071186,Original
0.2576985413290113,0.0875202593192868,0.0259319286871961,0.0583468395461912,0.1296596434359805,0.0178282009724473,0.0583468395461912,0.4829821717990275,4.41999103541013,0.0113452188006482,Leidschendam-Voorburg; Wijk 01 De Heuvel,2015,3085,146.848432982917,WK191601,Leidschendam-Voorburg, Wijk 01 De Heuvel,146.848432982917,453027.4157522989,Original
0.2504038772213247,0.08562197092084,0.0226171243941841,0.0565428109854604,0.135702746365105,0.011308562197092,0.048465266558966,0.4652665589660743,4.51636698939603,0.011308562197092,Leidschendam-Voorburg; Wijk 01 De Heuvel,2016,3095,149.480593637258,WK191601,Leidschendam-Voorburg, Wijk 01 De Heuvel,149.480593637258,462642.43730731355,Original
0.251207729468599,0.0853462157809984,0.0209339774557165,0.0531400966183574,0.1304347826086956,0.0112721417069243,0.0466988727858293,0.4508856682769726,4.47048219918882,0.0096618357487922,Leidschendam-Voorburg; Wijk 01 De Heuvel,2017,3105,154.984554036458,WK191601,Leidschendam-Voorburg, Wijk 01 De Heuvel,154.984554036458,481227.04028320214,Original
0.2553191489361702,0.0916530278232405,0.0196399345335515,0.0572831423895253,0.1374795417348608,0.0098199672667757,0.0507364975450081,0.4500818330605565,4.58845265588915,0.011456628477905,Leidschendam-Voorburg; Wijk 01 De Heuvel,2018,3055,168.10779587766,WK191601,Leidschendam-Voorburg, Wijk 01 De Heuvel,168.10779587766,513569.31640625134,Original
0.2544,0.0944,0.016,0.0608,0.1392,0.0096,0.0656,0.432,4.5310502283105,0.0144,Leidschendam-Voorburg; Wijk 01 De Heuvel,2019,3125,189.470267100977,WK191601,Leidschendam-Voorburg, Wijk 01 De Heuvel,189.470267100977,592094.5846905531,Original
0.2455573505654281,0.0953150242326332,0.0145395799676898,0.0597738287560581,0.1292407108239095,0.0064620355411954,0.0646203554119547,0.4054927302100161,4.34997576345128,0.0096930533117932,Leidschendam-Voorburg; Wijk 01 De Heuvel,2020,3095,189.480205680705,WK191601,Leidschendam-Voorburg, Wijk 01 De Heuvel,189.480205680705,586441.236581782,Original
0.2944664031620553,0.1284584980237154,0.0276679841897233,0.0375494071146245,0.1264822134387351,0.0098814229249011,0.0,0.4960474308300395,4.54055587067499,0.0,Leidschendam-Voorburg; Wijk 02 De Zijde,2011,2530,133.57295257732,WK191602,Leidschendam-Voorburg, Wijk 02 De Zijde,133.57295257732,337939.5700206196,Original
0.2968127490039841,0.1274900398406374,0.0278884462151394,0.0398406374501992,0.1294820717131474,0.0059760956175298,0.0,0.4960159362549801,4.50283125707814,0.0,Leidschendam-Voorburg; Wijk 02 De Zijde,2012,2510,132.23342248224,WK191602,Leidschendam-Voorburg, Wijk 02 De Zijde,132.23342248224,331905.8904304224,Original
0.2985971943887776,0.1242484969939879,0.0280561122244488,0.0420841683366733,0.1322645290581162,0.0080160320641282,0.0,0.4969939879759519,4.54429646786335,0.0,Leidschendam-Voorburg; Wijk 02 De Zijde,2013,2495,136.957957482284,WK191602,Leidschendam-Voorburg, Wijk 02 De Zijde,136.957957482284,341710.10391829856,Original
0.2952755905511811,0.124015748031496,0.0255905511811023,0.0374015748031496,0.1259842519685039,0.0098425196850393,0.0,0.4940944881889764,4.50169875424689,0.0,Leidschendam-Voorburg; Wijk 02 De Zijde,2014,2540,147.112526748971,WK191602,Leidschendam-Voorburg, Wijk 02 De Zijde,147.112526748971,373665.8179423863,Original
0.2828685258964143,0.1175298804780876,0.0219123505976095,0.0398406374501992,0.1314741035856573,0.0099601593625498,0.0278884462151394,0.4741035856573705,4.50347624565469,0.0179282868525896,Leidschendam-Voorburg; Wijk 02 De Zijde,2015,2510,144.980322580645,WK191602,Leidschendam-Voorburg, Wijk 02 De Zijde,144.980322580645,363900.60967741895,Original
0.2928286852589641,0.1135458167330677,0.0199203187250996,0.0418326693227091,0.1354581673306772,0.0099601593625498,0.0239043824701195,0.4681274900398406,4.55942028985507,0.0179282868525896,Leidschendam-Voorburg; Wijk 02 De Zijde,2016,2510,154.730682480233,WK191602,Leidschendam-Voorburg, Wijk 02 De Zijde,154.730682480233,388374.01302538486,Original
0.2906976744186046,0.1182170542635659,0.0174418604651162,0.0368217054263565,0.1298449612403101,0.0096899224806201,0.0213178294573643,0.4457364341085271,4.40485601355167,0.0193798449612403,Leidschendam-Voorburg; Wijk 02 De Zijde,2017,2580,156.409133953865,WK191602,Leidschendam-Voorburg, Wijk 02 De Zijde,156.409133953865,403535.5656009717,Original
0.2824427480916031,0.1259541984732824,0.015267175572519,0.0381679389312977,0.1297709923664122,0.0057251908396946,0.0209923664122137,0.4389312977099237,4.45485714285714,0.0171755725190839,Leidschendam-Voorburg; Wijk 02 De Zijde,2018,2620,167.921506242449,WK191602,Leidschendam-Voorburg, Wijk 02 De Zijde,167.921506242449,439954.3463552164,Original
0.2849162011173184,0.1284916201117318,0.0148975791433892,0.037243947858473,0.1284916201117318,0.0055865921787709,0.0204841713221601,0.4227188081936685,4.31790633608815,0.0186219739292365,Leidschendam-Voorburg; Wijk 02 De Zijde,2019,2685,180.529544919576,WK191602,Leidschendam-Voorburg, Wijk 02 De Zijde,180.529544919576,484721.8281090616,Original
0.2873345935727788,0.1379962192816635,0.0132325141776937,0.0378071833648393,0.1342155009451796,0.0056710775047258,0.0283553875236294,0.4120982986767486,4.37064965197216,0.0189035916824196,Leidschendam-Voorburg; Wijk 02 De Zijde,2020,2645,179.813731581043,WK191602,Leidschendam-Voorburg, Wijk 02 De Zijde,179.813731581043,475607.3200318587,Original
0.3697916666666667,0.1484375,0.0416666666666666,0.078125,0.171875,0.0104166666666666,0.0,0.5130208333333334,4.9553752535497,0.0,Leidschendam-Voorburg; Wijk 03 Duivenvoorde,2011,1920,143.054631966351,WK191603,Leidschendam-Voorburg, Wijk 03 Duivenvoorde,143.054631966351,274664.89337539393,Original
0.3769633507853403,0.1492146596858638,0.0392670157068062,0.0785340314136125,0.1806282722513089,0.013089005235602,0.0,0.5052356020942408,4.88812628689087,0.0,Leidschendam-Voorburg; Wijk 03 Duivenvoorde,2012,1910,133.756991010048,WK191603,Leidschendam-Voorburg, Wijk 03 Duivenvoorde,133.756991010048,255475.8528291917,Original
0.3723958333333333,0.1666666666666666,0.0390625,0.078125,0.1875,0.0130208333333333,0.0,0.5182291666666666,4.75276243093923,0.0,Leidschendam-Voorburg; Wijk 03 Duivenvoorde,2013,1920,139.216329647183,WK191603,Leidschendam-Voorburg, Wijk 03 Duivenvoorde,139.216329647183,267295.3529225913,Original
0.3769230769230769,0.1769230769230769,0.0384615384615384,0.0769230769230769,0.182051282051282,0.0102564102564102,0.0,0.5128205128205128,4.84316353887399,0.0,Leidschendam-Voorburg; Wijk 03 Duivenvoorde,2014,1950,148.98276651066,WK191603,Leidschendam-Voorburg, Wijk 03 Duivenvoorde,148.98276651066,290516.39469578705,Original
0.3948051948051948,0.1766233766233766,0.0389610389610389,0.0779220779220779,0.1818181818181818,0.0103896103896103,0.0831168831168831,0.4935064935064935,4.98507462686567,0.0207792207792207,Leidschendam-Voorburg; Wijk 03 Duivenvoorde,2015,1925,154.776308583465,WK191603,Leidschendam-Voorburg, Wijk 03 Duivenvoorde,154.776308583465,297944.39402317017,Original
0.3828125,0.1770833333333333,0.0338541666666666,0.0703125,0.1822916666666666,0.0130208333333333,0.0729166666666666,0.4765625,4.91586867305062,0.0182291666666666,Leidschendam-Voorburg; Wijk 03 Duivenvoorde,2016,1920,166.980068892422,WK191603,Leidschendam-Voorburg, Wijk 03 Duivenvoorde,166.980068892422,320601.73227345024,Original
0.3782383419689119,0.1917098445595854,0.0310880829015544,0.0647668393782383,0.1839378238341968,0.0103626943005181,0.0647668393782383,0.4585492227979275,4.90469416785206,0.0181347150259067,Leidschendam-Voorburg; Wijk 03 Duivenvoorde,2017,1930,160.54176283748,WK191603,Leidschendam-Voorburg, Wijk 03 Duivenvoorde,160.54176283748,309845.6022763364,Original
0.3711340206185567,0.1984536082474226,0.0283505154639175,0.0644329896907216,0.190721649484536,0.0077319587628865,0.0695876288659793,0.4329896907216495,5.17424772568229,0.0154639175257731,Leidschendam-Voorburg; Wijk 03 Duivenvoorde,2018,1940,179.352208686441,WK191603,Leidschendam-Voorburg, Wijk 03 Duivenvoorde,179.352208686441,347943.2848516955,Original
0.3618090452261306,0.2035175879396984,0.0276381909547738,0.0678391959798995,0.185929648241206,0.0,0.0703517587939698,0.4396984924623116,4.90927419354839,0.0201005025125628,Leidschendam-Voorburg; Wijk 03 Duivenvoorde,2019,1990,191.234667697063,WK191603,Leidschendam-Voorburg, Wijk 03 Duivenvoorde,191.234667697063,380556.98871715536,Original
0.36272040302267,0.216624685138539,0.0226700251889168,0.0680100755667506,0.1863979848866498,0.0,0.0856423173803526,0.4156171284634761,4.84937238493724,0.017632241813602,Leidschendam-Voorburg; Wijk 03 Duivenvoorde,2020,1985,196.030531750129,WK191603,Leidschendam-Voorburg, Wijk 03 Duivenvoorde,196.030531750129,389120.60552400607,Original
0.2533692722371967,0.0539083557951482,0.0175202156334231,0.0390835579514824,0.1078167115902965,0.0121293800539083,0.0,0.5094339622641509,4.02419955323902,0.0,Leidschendam-Voorburg; Wijk 05 't Lien,2011,3710,122.753687943262,WK191605,Leidschendam-Voorburg, Wijk 05 't Lien,122.753687943262,455416.182269502,Original
0.2595108695652174,0.0584239130434782,0.0176630434782608,0.0434782608695652,0.1182065217391304,0.0135869565217391,0.0,0.5108695652173914,4.03445664521015,0.0,Leidschendam-Voorburg; Wijk 05 't Lien,2012,3680,117.602051563357,WK191605,Leidschendam-Voorburg, Wijk 05 't Lien,117.602051563357,432775.54975315375,Original
0.2639455782312925,0.0598639455782312,0.0176870748299319,0.0462585034013605,0.1210884353741496,0.0176870748299319,0.0,0.5210884353741496,3.91006505931879,0.0,Leidschendam-Voorburg; Wijk 05 't Lien,2013,3675,120.236669416942,WK191605,Leidschendam-Voorburg, Wijk 05 't Lien,120.236669416942,441869.7601072618,Original
0.2654986522911051,0.0660377358490566,0.0175202156334231,0.0471698113207547,0.1226415094339622,0.0148247978436657,0.0,0.5053908355795148,3.94877675840979,0.0,Leidschendam-Voorburg; Wijk 05 't Lien,2014,3710,129.957389645777,WK191605,Leidschendam-Voorburg, Wijk 05 't Lien,129.957389645777,482141.91558583267,Original
0.2745625841184387,0.0726783310901749,0.0174966352624495,0.0484522207267833,0.1318977119784656,0.0174966352624495,0.0323014804845222,0.4979811574697174,4.06869070208729,0.0107671601615074,Leidschendam-Voorburg; Wijk 05 't Lien,2015,3715,134.489201852356,WK191605,Leidschendam-Voorburg, Wijk 05 't Lien,134.489201852356,499627.3848815025,Original
0.2735849056603773,0.0754716981132075,0.0148247978436657,0.0485175202156334,0.1280323450134771,0.0148247978436657,0.0323450134770889,0.4797843665768194,4.06629001883239,0.0094339622641509,Leidschendam-Voorburg; Wijk 05 't Lien,2016,3710,144.278420333424,WK191605,Leidschendam-Voorburg, Wijk 05 't Lien,144.278420333424,535272.9394370031,Original
0.2831978319783197,0.084010840108401,0.0149051490514905,0.048780487804878,0.1409214092140921,0.0121951219512195,0.0284552845528455,0.462059620596206,4.15317035905271,0.008130081300813,Leidschendam-Voorburg; Wijk 05 't Lien,2017,3690,147.023869194834,WK191605,Leidschendam-Voorburg, Wijk 05 't Lien,147.023869194834,542518.0773289375,Original
0.2829931972789116,0.0938775510204081,0.0136054421768707,0.0503401360544217,0.145578231292517,0.0136054421768707,0.0299319727891156,0.4408163265306122,4.21864342553998,0.0081632653061224,Leidschendam-Voorburg; Wijk 05 't Lien,2018,3675,155.883802312775,WK191605,Leidschendam-Voorburg, Wijk 05 't Lien,155.883802312775,572872.9734994482,Original
0.2835616438356164,0.1,0.0136986301369863,0.0493150684931506,0.1452054794520547,0.0095890410958904,0.0342465753424657,0.4397260273972603,4.08644771611929,0.010958904109589,Leidschendam-Voorburg; Wijk 05 't Lien,2019,3650,170.821756084071,WK191605,Leidschendam-Voorburg, Wijk 05 't Lien,170.821756084071,623499.4097068592,Original
0.2780821917808219,0.1068493150684931,0.010958904109589,0.0506849315068493,0.1438356164383561,0.0082191780821917,0.0383561643835616,0.3986301369863013,4.04657534246575,0.0136986301369863,Leidschendam-Voorburg; Wijk 05 't Lien,2020,3650,165.983442259762,WK191605,Leidschendam-Voorburg, Wijk 05 't Lien,165.983442259762,605839.5642481314,Original
0.3089887640449438,0.1104868913857678,0.0318352059925093,0.0636704119850187,0.1516853932584269,0.0112359550561797,0.0,0.5,4.56272219400711,0.0,Leidschendam-Voorburg; Wijk 06 Leidschendam-Zuid,2011,2670,131.413808980213,WK191606,Leidschendam-Voorburg, Wijk 06 Leidschendam-Zuid,131.413808980213,350874.8699771687,Original
0.3108614232209737,0.1123595505617977,0.0299625468164794,0.0617977528089887,0.1573033707865168,0.0149812734082397,0.0,0.5131086142322098,4.33971044467425,0.0,Leidschendam-Voorburg; Wijk 06 Leidschendam-Zuid,2012,2670,124.082287878788,WK191606,Leidschendam-Voorburg, Wijk 06 Leidschendam-Zuid,124.082287878788,331299.70863636397,Original
0.3049907578558225,0.1072088724584103,0.0277264325323475,0.0646950092421441,0.155268022181146,0.0184842883548983,0.0,0.512014787430684,4.38615384615385,0.0,Leidschendam-Voorburg; Wijk 06 Leidschendam-Zuid,2013,2705,129.250380739082,WK191606,Leidschendam-Voorburg, Wijk 06 Leidschendam-Zuid,129.250380739082,349622.27989921684,Original
0.3009174311926605,0.1082568807339449,0.0275229357798165,0.0642201834862385,0.1504587155963302,0.0165137614678899,0.0,0.4935779816513762,4.30971659919028,0.0,Leidschendam-Voorburg; Wijk 06 Leidschendam-Zuid,2014,2725,141.630492592593,WK191606,Leidschendam-Voorburg, Wijk 06 Leidschendam-Zuid,141.630492592593,385943.0923148159,Original
0.3031423290203327,0.11090573012939,0.0258780036968576,0.066543438077634,0.1589648798521257,0.0166358595194085,0.044362292051756,0.4879852125693161,4.35620585267407,0.0092421441774491,Leidschendam-Voorburg; Wijk 06 Leidschendam-Zuid,2015,2705,140.625223713647,WK191606,Leidschendam-Voorburg, Wijk 06 Leidschendam-Zuid,140.625223713647,380391.2301454151,Original
0.2964285714285714,0.1071428571428571,0.025,0.0625,0.1571428571428571,0.0196428571428571,0.0464285714285714,0.4678571428571428,4.53846153846154,0.0089285714285714,Leidschendam-Voorburg; Wijk 06 Leidschendam-Zuid,2016,2800,154.637363471971,WK191606,Leidschendam-Voorburg, Wijk 06 Leidschendam-Zuid,154.637363471971,432984.61772151885,Original
0.2950530035335689,0.1060070671378091,0.0247349823321554,0.0618374558303886,0.1607773851590106,0.0141342756183745,0.0424028268551236,0.4452296819787986,4.52425281724645,0.0123674911660777,Leidschendam-Voorburg; Wijk 06 Leidschendam-Zuid,2017,2830,157.562356914326,WK191606,Leidschendam-Voorburg, Wijk 06 Leidschendam-Zuid,157.562356914326,445901.47006754257,Original
0.2902654867256637,0.111504424778761,0.0212389380530973,0.0601769911504424,0.1610619469026548,0.0106194690265486,0.047787610619469,0.4300884955752212,4.6204523107178,0.0088495575221238,Leidschendam-Voorburg; Wijk 06 Leidschendam-Zuid,2018,2825,165.065348338692,WK191606,Leidschendam-Voorburg, Wijk 06 Leidschendam-Zuid,165.065348338692,466309.60905680485,Original
