%_Chronic_Hartfalen_patients,%_CHOL_Medication_user,%_HVZ_Medication_user,%_Above80,%_DIAB_Medication_user,%_Unemployment_benefit_user,%_Debt_Mortgage,UniqueMed_Count_MEAN,%_WLZ_user,%_WMO_user,ZVWKHUISARTS_MEAN,Projection_demand,Wijknaam,WKC,Total_Population,YEAR,Total cost GP care
0.005318924007710463,0.10163786272933877,0.18458414683681001,0.010914392412248522,0.04162078173610785,0.003699570401709735,0.3731607748315768,3.8015689713103056,0.011236080089426696,0.04307910596841949,158.17171862207525,171.8795919288941, Wijk 42 Ypenburg,WK051842,28000.81313131313,2022.0,4428936.73579537
0.004964574769486795,0.10530638461130892,0.18876603912130627,0.011766697477794096,0.0428610456550696,0.0029623381651363613,0.36788891374062677,3.819137908900762,0.011858079152130918,0.04587110521450812,160.6999416695559,176.43276773333588, Wijk 42 Ypenburg,WK051842,28035.717171717173,2023.0,4505338.1141591165
0.004620013391526182,0.10888526922568044,0.19285601292876195,0.012574902264273727,0.04405444511231608,0.002370849887453147,0.3659353700763664,3.8354975125262443,0.012601973914052355,0.049009485265606494,163.26701022821877,180.8770378723097, Wijk 42 Ypenburg,WK051842,28091.71212121212,2024.0,4586449.850222116
0.004285239873828629,0.1123745165724533,0.196854068259177,0.013339006771687444,0.04520098010784728,0.0019251055686600954,0.3673001438387956,3.8506477821867513,0.013467764375191009,0.05249424612171462,165.8729242980639,185.21240234581552, Wijk 42 Ypenburg,WK051842,28168.79797979798,2025.0,4672440.894870486
0.003960254216394132,0.1157741266516275,0.20076020511255144,0.014059011000035232,0.046300650641663214,0.001625105208757205,0.3719832350279144,3.864588717882283,0.014455450535546878,0.056325387782832484,168.51768387909127,189.4388611538534, Wijk 42 Ypenburg,WK051842,28266.974747474746,2026.0,4763485.114713205
0.0036450564192226902,0.11908409946320307,0.2045744234888853,0.014734914949317106,0.047353456713763876,0.0014708488077444732,0.3799846436437228,3.87732031961284,0.01556503239511996,0.06050291024896011,171.20128897130087,193.55641429642327, Wijk 42 Ypenburg,WK051842,28386.242424242424,2027.0,4859761.292082127
0.0033396464823143065,0.12230443500718,0.2082967233881785,0.015366718619533058,0.04835939832414927,0.001462336365621905,0.3913043696862209,3.888842587378422,0.01679650995391026,0.06502681352009747,173.9237395746927,197.56506177352514, Wijk 42 Ypenburg,WK051842,28526.60101010101,2028.0,4961453.125031973
0.0030440244056689787,0.12543513328355826,0.21192710481043114,0.015954422010683082,0.04931847547281938,0.0015995678823894953,0.40594241315540847,3.899155521179029,0.018149883211917777,0.06989709759624459,176.68503568926678,201.46480358515907, Wijk 42 Ypenburg,WK051842,28688.050505050505,2029.0,5068749.227340337
0.0027581901892867085,0.1284761942923379,0.21546556775564313,0.016498025122767178,0.05023068815977423,0.0018825433580472485,0.42389877405128573,3.908259121014661,0.019625152169142505,0.07511376247740145,179.48517731502307,205.255639731325, Wijk 42 Ypenburg,WK051842,28870.59090909091,2030.0,5181843.128507676
0.0,0.09800595238095242,0.18312500000000004,0.0,0.0,0.0,0.3392261904761905,3.658768620440445,-1.734723475976807e-18,0.0,129.64245118529828,154.01957513431304, Wijk 43 Forepark,WK051843,166.0,2021.0,21520.646896759514
0.0,0.09275011140819969,0.16698913151119035,0.0,-0.0011140819964349444,0.0,0.32390541443850274,3.5430554391020586,-1.734723475976807e-18,0.0,126.78075371401809,157.07677075488394, Wijk 43 Forepark,WK051843,168.77272727272725,2022.0,21397.13357000678
0.0,0.08815260447613393,0.15228782927312343,0.0,-0.002673796791443847,0.0,0.3120546147752031,3.4468585512275602,-1.734723475976807e-18,0.0,123.94096388018033,160.27583122827022, Wijk 43 Forepark,WK051843,170.9090909090909,2023.0,21182.637463158095
0.0,0.08421343158475518,0.1390210932857992,0.0,-0.004679144385026736,0.0,0.3036737914862915,3.3701779568169488,-1.734723475976807e-18,0.0,121.12308168378499,163.6167565544719, Wijk 43 Forepark,WK051843,172.4090909090909,2024.0,20882.72040120893
0.0,0.08093259273406339,0.1271889235492177,0.0,-0.007130124777183597,0.0,0.29876294457176816,3.3130136558702254,0.0,0.0,118.32710712483208,167.09954673348895, Wijk 43 Forepark,WK051843,173.27272727272728,2025.0,20502.860561811813
0.0,0.0783100879240586,0.11679132006337892,0.0,-0.01002673796791443,0.0,0.2973220740316329,3.2753656483873894,-1.734723475976807e-18,0.0,115.55304020332159,170.7242017653214, Wijk 43 Forepark,WK051843,173.5,2026.0,20048.452475276295
0.0,0.07634591715474076,0.10782828282828288,0.0,-0.013368983957219235,0.0,0.29935117986588583,3.2572339343684416,-3.469446951953614e-18,-3.469446951953614e-18,112.80088091925353,174.49072164996926, Wijk 43 Forepark,WK051843,173.0909090909091,2027.0,19524.807024568974
0.0,0.0750400804261099,0.10029981184392953,0.0,-0.017156862745098027,0.0,0.3048502620745268,3.2586185138133805,0.0,-3.469446951953614e-18,110.07062927262791,178.39910638743248, Wijk 43 Forepark,WK051843,172.04545454545456,2028.0,18937.151445313484
0.0,0.07439257773816606,0.09420590711031893,0.0,-0.02139037433155079,0.0,0.313819320657556,3.2795193867222077,-1.734723475976807e-18,0.0,107.3622852634447,182.44935597771112, Wijk 43 Forepark,WK051843,170.36363636363637,2029.0,18290.62932579049
0.0,0.07440340909090917,0.089546568627451,0.0,-0.02606951871657752,0.0,0.32625835561497335,3.319936553094922,-1.734723475976807e-18,0.0,104.67584889170396,186.64147042080515, Wijk 43 Forepark,WK051843,168.04545454545456,2030.0,17590.300606937708
0.00646870258282568,0.09599563232636578,0.1789815388179271,0.017011823669821513,0.03557624544417635,0.0034816634334993418,0.3976047173628799,3.589952015893118,0.00897211635100139,0.03299461963974304,150.65920505112226,162.95924032908866, Wijk 44 Leidschenveen,WK051844,21463.0,2021.0,3233598.518012237
0.006127800558144594,0.09884888488662533,0.18214518292265092,0.01725739612158273,0.036721846210013606,0.00214824122245642,0.3893250055872638,3.599563197820202,0.00849170290410465,0.03490959053953829,152.84552082584054,166.72454604231706, Wijk 44 Leidschenveen,WK051844,21513.328282828283,2022.0,3288215.8660861747
