%_Above80,%_Unemployment_benefit_user,%_Moving_count_above_1,%_DIAB_Medication_user,%_Lung_Cancer_patients,%_Debt_Mortgage,%_JGDHULP_user,%_WMO_user,UniqueMed_Count_MEAN,%_WLZ_user,ZVWKHUISARTS_MEAN,Projection_demand,Wijknaam,WKC,Total_Population,YEAR,Total cost GP care
0.017529674741552863,0.0009308105119801569,-0.0013415741393663846,0.03757814825523072,0.00152367977429845,0.3840790688919695,0.030580876508260114,0.03719345976631115,3.609037226404073,0.008425664671955668,162.0039611179798,170.55453240723742, Wijk 44 Leidschenveen,WK051844,21620.464646464647,2023.0,3502600.9139385154
0.017909421856519996,-4.287702124705292e-05,-0.0036223108339128694,0.03861501536755067,0.001140223486091235,0.3823764568386628,0.031599863238844624,0.03971290410908475,3.617879636394117,0.008527094980084445,164.5096825664452,174.23669678440692, Wijk 44 Leidschenveen,WK051844,21683.772727272728,2024.0,3567190.5682065785
0.01835758196447055,-0.0008269913100882164,-0.0058866978745803905,0.03961975873544577,0.0007798536222834856,0.3839788971328881,0.03333448803894415,0.042528253384357784,3.626302934937719,0.008910002298988218,167.44836728911224,177.86748608536885, Wijk 44 Leidschenveen,WK051844,21752.131313131315,2025.0,3642358.8734422117
0.018874155065404512,-0.0014215323545433284,-0.008134735261368951,0.04059237835891602,0.00044257018287520086,0.38888638977464535,0.03578475090855869,0.04563950759213025,3.63430712203488,0.00957438662866698,170.82001528598084,181.44690031012323, Wijk 44 Leidschenveen,WK051844,21825.540404040406,2026.0,3728239.1454429748
0.0194591411593219,-0.001826500154612394,-0.010366422994278555,0.04153287423796141,0.00012837316786637899,0.39709893476393454,0.038950651847688235,0.049046666732402155,3.6418921976856,0.010520247969120733,174.62462655705104,184.97493945867004, Wijk 44 Leidschenveen,WK051844,21904.0,2027.0,3824977.8201056463
0.020112540246222704,-0.0020418947102954135,-0.012581761073309196,0.04244124637258195,-0.00016273742274297912,0.40861653210075577,0.04283219085633281,0.05274973080517349,3.6490581618898776,0.01174758632034948,178.86220110232287,188.4516035310093, Wijk 44 Leidschenveen,WK051844,21987.510101010103,2028.0,3932734.4534262246
0.02083435232610692,-0.0020677160215923814,-0.014780749498460873,0.04331749476277764,-0.0004307615889528726,0.423439181785109,0.047429367934492386,0.05674869981044425,3.6558050146477146,0.013256401682353217,183.5327389217963,191.876892527141, Wijk 44 Leidschenveen,WK051844,22076.070707070707,2029.0,4051681.721499923
0.02162457739897456,-0.0019039640885033012,-0.016963388269733606,0.044161619408548465,-0.0006756993307633005,0.44156688381699416,0.05274218308216699,0.06104357374821446,3.6621327559591097,0.015046694055131947,188.6362400154713,195.25080644706514, Wijk 44 Leidschenveen,WK051844,22169.68181818182,2030.0,4182005.4205211755
0.024574037187764616,0.0041324270801984695,0.004621725477876443,0.019294661832492697,-0.0009329183099123801,0.4254639686652902,0.02281923154214006,0.01642516876754422,3.288763108489421,0.00464329892445142,147.4890557840547,161.83161237000655, Wijk 01,WK060301,4846.0,2021.0,714731.9643295291
0.025321748406250212,0.002883970837991707,0.0020643500177673496,0.018992228807348677,-0.0018041038110905624,0.4157502328308839,0.023671545734860307,0.01712589470002904,3.272825619232833,0.005457650823395811,149.6154987700363,167.06169786913716, Wijk 01,WK060301,4848.378787878788,2022.0,725392.610574549
0.026020760066463526,0.0018107241339937602,-0.0004054642443085295,0.018692667066216046,-0.0026488156272644423,0.40962356722875964,0.024822500716823973,0.01802858623314213,3.2573472836777344,0.00620607783933295,151.90999847610314,172.1516766349608, Wijk 01,WK060301,4853.131313131314,2023.0,737239.1703821063
0.026671072168404558,0.0009126869682046235,-0.002787717308351194,0.018395976609094814,-0.0034670537584340216,0.4070839718589174,0.026272096488031055,0.019133243366883497,3.242328101824124,0.0068885799722628385,154.3725549022552,177.1015486674774, Wijk 01,WK060301,4860.257575757576,2024.0,750290.3794527381
0.02727268471207331,0.00018985934062430015,-0.0050824091743606435,0.018102157435984974,-0.0042588182045993,0.40813144672135715,0.028020333048481554,0.02043986610125314,3.227768073672002,0.007505157222185473,157.00316804849248,181.911313966687, Wijk 01,WK060301,4869.757575757576,2025.0,764567.367022086
0.027825597697469773,-0.0003577587487472063,-0.0072895398423368715,0.01781120954688653,-0.005024108965760278,0.4127659918160789,0.030067210398175483,0.02194845443625105,3.2136671992213692,0.008055809589100857,159.80183791481502,186.58097253258958, Wijk 01,WK060301,4881.631313131313,2026.0,780093.6558608956
0.02832981112459396,-0.0007301672999099045,-0.009409109312279881,0.017523132941799476,-0.005762926041916954,0.42098760714308264,0.032412728537112814,0.02365900837187723,3.200025478472225,0.00854053707300899,162.76856450122278,191.11052436518514, Wijk 01,WK060301,4895.878787878788,2027.0,796895.1622750169
0.028785324993445865,-0.0009273663128637893,-0.01144111758418969,0.017237927620723816,-0.006475269433069331,0.4327962927023684,0.035056887465293576,0.02557152790813169,3.186842911424569,0.008959339673909873,165.90334780771576,195.4999694644737, Wijk 01,WK060301,4912.5,2028.0,815000.1961054037
0.029192139304025484,-0.0009493557876088573,-0.013385564658066278,0.016955593583659553,-0.007161139139217405,0.4481920484939362,0.037999687182717755,0.02768601304501442,3.174119498078402,0.0093122173918035,169.20618783429398,199.74930783045522, Wijk 01,WK060301,4931.494949494949,2029.0,834439.4607281145
0.02955025405633283,-0.0007961357241451153,-0.015242450533909643,0.016676130830606678,-0.00782053516036118,0.46717487451778594,0.041241127689385364,0.030002463782525423,3.161855238433724,0.009599170226689876,172.67708458095746,203.85853946312977, Wijk 01,WK060301,4952.863636363636,2030.0,855246.0530543121
0.05812924950050941,0.006016510797937889,0.007735078070515988,0.043284531430742915,0.00223822738639409,0.40811662945013016,0.02192505705690031,0.059180221617080295,4.083177673810361,0.025783778066371103,164.86930992356412,177.2788460290853, Wijk 02,WK060302,10778.0,2021.0,1776961.422356174
0.05815107483119192,0.004717267407063585,0.005515663139563101,0.04288761702384687,0.0014577354312433578,0.3979729941136956,0.02311246227517017,0.06002451508102344,4.047531055095247,0.027073227672915257,166.68857055877388,181.9191251444592, Wijk 02,WK060302,10777.89393939394,2022.0,1796551.734391648
0.058057029393915854,0.003627219747396258,0.0032617271813656645,0.042507148415100955,0.0006949787706244728,0.39139011926841794,0.02451323723892146,0.06193379311805906,4.014044060585663,0.02864002071109728,168.73590158470822,186.4534066498167, Wijk 02,WK060302,10786.202020202021,2023.0,1820019.5225535892
0.05784711318868121,0.0027463678189359065,0.0009732701959236888,0.042143125604505165,-5.004259546256655e-05,0.3883680049142971,0.026127381948154157,0.06490805572818717,3.982716690281607,0.030484157180917154,171.01130300136714,190.88169054515782, Wijk 02,WK060302,10802.924242424244,2024.0,1847422.150922027
0.057521326215487986,0.0020747116216825326,-0.00134970781676284,0.0417955485920595,-0.0007773286670177586,0.3889066510513333,0.027954896402868273,0.06894730291140777,3.9535489441830802,0.03260563708237491,173.51477480875064,195.20397683048253, Wijk 02,WK060302,10828.060606060606,2025.0,1878828.4976761101
0.05707966847433618,0.0016122511556361388,-0.0037072068566939113,0.041464417377763955,-0.0014868794440411033,0.3930060576795264,0.029995780603063807,0.07405153466772085,3.9265408222900824,0.03500446041547052,176.24631700685876,199.4202655057909, Wijk 02,WK060302,10861.611111111111,2026.0,1914318.9550941084
0.0565221399652258,0.0013589864207967164,-0.006099226923869525,0.041149731961618544,-0.0021786949265326016,0.40066622479887637,0.03225003454874076,0.08022075099712642,3.9016923246026143,0.037680627180204,179.20592959569143,203.53055657108285, Wijk 02,WK060302,10903.575757575758,2027.0,1953985.429553409
0.055848740688156845,0.0013149174171642741,-0.008525768018289692,0.04085149234362325,-0.0028527751144922543,0.41188715240938323,0.034717658239899134,0.08745495189962446,3.879003451120675,0.04063413737657534,182.3936125752487,207.5348500263584, Wijk 02,WK060302,10953.954545454544,2028.0,1997931.3415305207
0.05505947064312931,0.001480044144738811,-0.010986830139954398,0.040569698523778085,-0.0035091200079200614,0.42666884051104703,0.03739865167653892,0.09575413737521501,3.8584742018442646,0.043864991004584554,185.80936594553054,211.43314587161757, Wijk 02,WK060302,11012.747474747473,2029.0,2046271.6256010707
0.0541543298301432,0.0018543666035203228,-0.013482413288863647,0.040304350502083044,-0.004147729606816019,0.4450112891038678,0.04029301485866013,0.10511830742389805,3.8401045767733835,0.04737318806423162,189.453189706537,215.22544410686035, Wijk 02,WK060302,11079.954545454546,2030.0,2099132.730439807
0.0390212912087912,0.0,0.0,0.039021291208791206,0.0,0.4335130494505494,0.0,0.04226648351648349,3.3679191022039148,0.0,143.7536083731111,157.7124115968826, Wijk 03,WK060303,370.0,2021.0,53188.8350980511
0.03746505230880231,0.0,-0.0010654936461388029,0.0371346877311259,0.0,0.42773866308588526,0.0,0.03945690369301477,3.257307025426445,0.0,141.47870909382175,158.51338925059903, Wijk 03,WK060303,386.22222222222223,2022.0,54642.22142334715
0.036980380730380735,0.0,-0.002577386770935157,0.03607527229839059,0.0,0.4257060557755002,0.0,0.038102535324757505,3.1527105010752434,0.0,139.8692567973838,159.5855058998775, Wijk 03,WK060303,400.58585858585855,2023.0,56029.64632394592
0.03756727647352648,0.0,-0.004535679374389048,0.035843044910585244,0.0,0.42741522751939415,0.0,0.038203378411711696,3.054129529150311,0.0,138.9252514837973,160.928761544718, Wijk 03,WK060303,413.0909090909091,2024.0,57388.758431124996
